lane,geo_code,geography_name,feature_order,feature_id,feature_label,feature_role,raw_value,display_value,unit,latest_year,time_basis,present,denominator,source_row_hash,source,caveat,order_position,ordering_method
measured_condition,TO,Tonga,11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,candidate_context,2.08,30.0,PERCENT,2022.0,latest returned candidate row; source years vary,True,total final energy consumption,a1e13f28e7c2c2ad8cdc6acaefe1c9a38935667e1fad0e612d02590676832c04,Pacific Data Hub official SDMX rows,"The share does not measure energy access, reliability, or adaptation capacity.",18,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TO,Tonga,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,98.81,73.68421052631578,PERCENT,2022.0,latest returned candidate row; source years vary,True,population in the represented geography,652928a49ba62cda9cea3b78d1157affca2adb428c057e89ab5e539deab56c7a,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",18,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TO,Tonga,13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,100.0,47.72727272727273,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,5036e51b8f651be1a1854391b597f43d78172f67e328f18e465f530a541426b5,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,18,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,WS,Samoa,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,54.0,54.54545454545454,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,ed916b1a8c46139de50bd5325d4fa491eafdbed9cce765163e10757ffbb6287a,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,19,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,WS,Samoa,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,responsibility_context,2.4,70.58823529411765,TON,2024.0,latest returned indicator trace row; source years vary,True,population denominator implied by per-capita indicator; size not supplied,ae5c87428a977153ecef7d0ae42ee34701bcea4ce3cfcee525279961e642721e,Pacific Data Hub official SDMX rows,"Responsibility context only; it is not a blame, vulnerability, or score input.",19,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,WS,Samoa,3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,0.5,33.33333333333333,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,03abe3276a2e0719eb112d37aeba4c0c614184b801423d319c69b6830abf33b7,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",19,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,WS,Samoa,4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,0.5,36.36363636363637,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,f65dacb5fcc430db9947ad27988f05a13c6e58dbb66396899305a74265e77af2,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",19,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,WS,Samoa,5,meteorological-monitoring-network,Meteorological monitoring network,adaptation_capacity,2.0,38.88888888888889,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,3a4386090ae7de45cfcd84939db541b2a94d7cccc75bcc9feeaccffae658d62b,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,19,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,WS,Samoa,6,number-of-directly-affected-persons-attributed-to-disasters,Number of directly affected persons attributed to disasters,observed_stress,138.0,47.61904761904761,N,2023.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,8ba02735d404e0cf5d5940d92edbfc395ee77352326ba0041161a588a57bbdeb,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",19,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,WS,Samoa,7,power-generation,Power generation,adaptation_capacity,202.2,72.22222222222221,GWH,2023.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,f847ca7e94f4e3b14f6d0030a74eb4e71b1521c363269d30396072addb719f83,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,19,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,WS,Samoa,8,rainfall-anomalies,Rainfall anomalies,climate_signal,13.9,81.81818181818183,MM,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,4cb3dd2445111539c82ed82504d37ab96773455e494d68308ae3a4909e971bde,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",19,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,WS,Samoa,9,sea-level-anomalies,Sea level anomalies,climate_signal,0.1,50.0,METER,2023.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,fce4bc49f714dd8262cd565e9d01e32ee74b0e3dd9e5f04261c1d1cd89adf7a2,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",19,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,WS,Samoa,10,population-growth,Projected population growth,candidate_context,0.62,63.63636363636363,PERCENT,2025.0,latest returned candidate row; source years vary,True,prior-period population implied by the published rate,d1f701c11546ebe85b32f052456960329046c033df890452dbb96b2eda5ff6aa,Pacific Data Hub official SDMX rows,"Published projection/estimated rate; not observed population change, population size, or climate vulnerability.",19,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,WS,Samoa,11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,candidate_context,31.75,85.0,PERCENT,2022.0,latest returned candidate row; source years vary,True,total final energy consumption,c8cb4783f4f663771ab4816c580f1b8a677d87d3ee4c391112fe33d0b5f507a7,Pacific Data Hub official SDMX rows,"The share does not measure energy access, reliability, or adaptation capacity.",19,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,WS,Samoa,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,99.04,78.94736842105263,PERCENT,2022.0,latest returned candidate row; source years vary,True,population in the represented geography,11e30081244bc97c1562c5c14698f1aa42b827a3849efe3eef2b568489742e23,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",19,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,WS,Samoa,13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,51.4,4.545454545454546,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,8729222597c9b18db9921f8721afefa1fff6ad4f51033de9ca1944346886fbae,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,19,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TK,Tokelau,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,11.0,13.636363636363637,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,e664ca3d3488f2163be0ba90136345122dcc3f49ff74c73c74a2ce19531aae43,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,20,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TK,Tokelau,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,responsibility_context,,,TON,,latest returned indicator trace row; source years vary,False,population denominator implied by per-capita indicator; size not supplied,,Pacific Data Hub official SDMX rows,"Responsibility context only; it is not a blame, vulnerability, or score input.",20,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TK,Tokelau,3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,0.4,16.666666666666664,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,480840295e864c7330e1aa794a2eb62f31807f69d135db6413c09eabe9e2d03d,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",20,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,TK,Tokelau,4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,0.4,15.909090909090908,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,db273ae709cc8c0291b642beff294ab677c1d11001bf4b6aebc3f34aa09c5aa3,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",20,measured_condition: average-linkage seriation over pairwise shared features; no imputation
